maximum_nights,extra_people,guests_included,beds,availability_365,accommodates,bedrooms,host_listings_count,host_for,number_of_reviews_ltm,minimum_nights,bathrooms,secure,cleaning_fee,room_type_private_room,host_acceptance_rate,elevator,white_goods,host_response_rate,security_deposit,government,review_scores_value,area_name_salamanca,area_name_san_blas,price
1125,9.0,1,2.0,292,2,1.0,24.0,1214,0,7,1.0,0.0,1.0,1,2.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,45.0
1125,30.0,1,1.0,353,1,1.0,2.0,1957,2,5,1.0,0.0,1.0,1,2.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,35.0
1125,10.0,2,2.0,306,4,1.0,30.0,1574,26,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,38.0
1125,10.0,2,1.0,79,3,1.0,11.0,1519,10,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,60.0
1125,10.0,4,3.0,301,4,2.0,30.0,1574,26,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,8.0,0,0,54.0
1125,0.0,1,2.0,0,4,1.0,7.0,644,11,2,1.0,0.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,8.0,0,0,70.0
1125,20.0,2,2.0,251,4,1.0,32.0,3249,6,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,1,0,90.0
1125,10.0,2,3.0,76,5,2.0,1.0,790,17,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,85.0
45,16.0,1,2.0,227,4,1.0,1.0,1088,14,4,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,1,0,50.0
25,5.0,1,2.0,10,2,1.0,1.0,1653,2,6,1.0,0.0,1.0,0,2.0,1.0,1.0,3.0,0.0,1.0,10.0,0,0,40.0
1125,0.0,6,3.0,216,6,2.0,64.0,1174,1,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,152.0
1125,15.0,2,2.0,97,4,1.0,1.0,1627,44,2,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,66.0
1125,0.0,1,2.0,130,2,1.0,24.0,1214,2,1,2.0,0.0,1.0,1,2.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,42.0
28,0.0,1,1.0,171,2,1.0,46.0,1048,79,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,45.0
28,0.0,1,1.0,137,2,1.0,46.0,1048,68,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,52.0
55,0.0,1,1.0,0,1,1.0,3.0,842,1,13,2.0,0.0,0.0,1,3.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,25.0
30,10.0,2,3.0,99,6,2.0,5.0,2408,11,3,2.0,0.0,1.0,0,4.0,1.0,0.0,4.0,1.0,0.0,9.0,0,0,120.0
1125,0.0,4,2.0,190,4,1.0,80.0,2108,7,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
28,0.0,1,1.0,217,2,1.0,46.0,1048,73,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,45.0
90,0.0,1,3.0,179,6,2.0,17.0,778,18,2,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,0,0,91.0
1125,0.0,6,3.0,227,6,2.0,64.0,1174,1,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,152.0
1125,0.0,1,1.0,0,2,1.0,1.0,1611,39,1,1.5,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,30.0
365,0.0,1,1.0,173,2,1.0,2.0,666,0,180,1.0,0.0,0.0,0,1.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,80.0
2,0.0,1,1.0,365,2,1.0,1.0,1725,0,1,1.0,0.0,0.0,1,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,120.0
15,0.0,1,1.0,50,2,1.0,2.0,861,63,2,1.5,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,18.0
1125,10.0,2,1.0,340,4,1.0,1.0,635,3,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,10.0,0,0,65.0
1125,10.0,1,1.0,219,2,1.0,3.0,1911,22,2,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,20.0
1125,0.0,1,1.0,274,1,1.0,3.0,1911,28,20,1.0,0.0,1.0,1,4.0,1.0,0.0,4.0,0.0,1.0,10.0,0,0,20.0
1125,0.0,1,3.0,0,4,1.0,1.0,2968,0,2,1.0,0.0,1.0,0,1.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,80.0
1125,0.0,1,1.0,0,2,1.0,2.0,1554,5,3,1.0,0.0,1.0,0,2.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,50.0
48,20.0,2,2.0,0,2,1.0,2.0,2122,0,12,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,95.0
1125,9.0,1,2.0,18,2,1.0,1.0,968,61,1,2.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,19.0
27,5.0,1,2.0,0,3,1.0,1.0,634,0,15,1.0,0.0,0.0,1,3.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,16.0
1125,0.0,3,2.0,0,1,1.0,1.0,637,6,100,1.0,0.0,0.0,0,4.0,1.0,0.0,2.0,0.0,0.0,8.0,0,0,100.0
10,0.0,1,1.0,158,2,1.0,1.0,1155,87,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,38.0
1000,0.0,1,2.0,151,3,1.0,61.0,2576,3,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,7.0,0,0,56.0
30,10.0,2,5.0,15,5,2.0,1.0,633,56,1,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,55.0
1120,5.0,1,1.0,0,2,1.0,33.0,695,8,3,2.0,0.0,1.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,20.0
90,15.0,2,2.0,247,3,1.0,10.0,2972,28,4,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,100.0
3,0.0,1,1.0,78,1,1.0,1.0,633,24,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,9.0,0,0,30.0
1125,0.0,1,1.0,0,2,1.0,2.0,1385,0,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,35.0
120,22.0,1,0.0,20,1,1.0,2.0,2492,0,90,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,65.0
1125,10.0,7,5.0,64,10,5.0,30.0,1574,50,2,3.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,92.0
1125,15.0,2,8.0,340,12,4.0,1.0,633,22,3,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,300.0
30,15.0,2,1.0,0,2,1.0,1.0,1501,13,2,1.5,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,50.0
1125,0.0,1,1.0,200,3,1.0,1.0,633,1,5,1.5,0.0,1.0,0,1.0,1.0,1.0,4.0,1.0,0.0,10.0,0,0,60.0
1125,0.0,1,2.0,315,2,1.0,1.0,649,0,1,1.0,0.0,0.0,0,4.0,1.0,0.0,1.0,0.0,0.0,9.0,1,0,500.0
1125,0.0,2,2.0,126,2,1.0,24.0,1214,1,1,3.0,0.0,1.0,1,2.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,49.0
1125,0.0,1,10.0,15,12,3.0,13.0,1076,1,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,6.0,0,0,100.0
1125,15.0,2,1.0,146,2,1.0,69.0,1705,47,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,70.0
1125,0.0,1,1.0,0,1,1.0,3.0,1038,0,2,1.0,1.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,8.0,0,0,30.0
1123,0.0,1,1.0,179,2,1.0,6.0,761,22,3,1.0,0.0,0.0,1,3.0,1.0,0.0,4.0,0.0,1.0,9.0,0,0,25.0
1125,15.0,2,1.0,203,4,1.0,69.0,1705,40,2,1.0,0.0,1.0,0,4.0,1.0,0.0,4.0,1.0,0.0,9.0,0,0,75.0
1125,20.0,4,3.0,188,5,2.0,1.0,632,48,3,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,1,0,160.0
1125,21.0,1,1.0,315,1,1.0,10.0,693,10,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,21.0
1125,18.0,1,1.0,313,1,1.0,10.0,693,66,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,18.0
1125,0.0,2,1.0,312,2,1.0,10.0,693,3,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,89.0
1125,0.0,1,1.0,261,3,1.0,1.0,632,3,4,1.5,1.0,0.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,70.0
1125,100.0,2,2.0,363,2,1.0,3.0,651,1,1,1.0,1.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,400.0
1124,0.0,1,2.0,0,4,1.0,3.0,838,22,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,1,0,48.0
50,10.0,2,3.0,65,5,2.0,1.0,1760,38,2,1.5,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,65.0
80,0.0,1,1.0,89,1,1.0,1.0,1492,0,1,1.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0,0,55.0
30,5.0,1,2.0,0,4,1.0,1.0,641,0,2,1.0,0.0,1.0,0,1.0,1.0,0.0,4.0,1.0,0.0,8.0,0,0,50.0
1125,0.0,1,3.0,86,5,2.0,2.0,712,84,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,75.0
20,20.0,4,5.0,0,7,4.0,1.0,632,49,1,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,85.0
30,0.0,1,2.0,0,3,2.0,1.0,2782,0,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,8.0,0,0,63.0
1125,25.0,1,1.0,263,1,1.0,3.0,1170,23,2,1.5,1.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,28.0
20,0.0,1,2.0,0,4,2.0,1.0,1151,0,3,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,8.0,0,0,55.0
1125,28.0,2,5.0,190,6,3.0,74.0,1548,3,1,2.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,118.0
10,0.0,1,3.0,2,4,2.0,1.0,1882,11,2,1.5,1.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,75.0
30,0.0,1,1.0,40,2,1.0,3.0,632,38,2,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,32.0
1125,0.0,1,1.0,362,2,0.0,2.0,1835,14,3,1.0,1.0,1.0,0,4.0,0.0,0.0,4.0,1.0,0.0,9.0,0,0,75.0
20,0.0,1,1.0,342,2,1.0,0.0,729,0,2,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0,10.0,0,0,35.0
1125,15.0,2,2.0,178,4,0.0,126.0,1276,0,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,75.0
1125,15.0,6,5.0,296,8,3.0,126.0,1276,0,1,1.5,0.0,1.0,0,4.0,1.0,0.0,4.0,1.0,0.0,8.0,1,0,105.0
1125,15.0,2,2.0,185,4,0.0,126.0,1276,6,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,0.0,9.0,0,0,56.0
1125,18.0,15,17.0,295,16,7.0,21.0,1361,0,2,3.0,0.0,1.0,0,1.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,398.0
28,0.0,1,1.0,174,2,1.0,46.0,1048,82,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,58.0
31,15.0,4,3.0,251,6,2.0,3.0,631,46,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,59.0
1124,10.0,1,2.0,365,3,1.0,2.0,1221,1,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,45.0
1125,0.0,1,1.0,0,2,1.0,1.0,712,0,1,1.0,0.0,0.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,17.0
1125,20.0,1,1.0,347,2,1.0,8.0,1255,20,5,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,65.0
1125,10.0,2,1.0,269,4,1.0,2.0,632,74,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,73.0
90,15.0,3,3.0,145,6,2.0,2.0,2771,61,1,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,90.0
30,0.0,1,1.0,261,1,1.0,1.0,631,2,4,1.0,0.0,0.0,1,2.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,20.0
1125,0.0,1,1.0,0,2,1.0,26.0,648,0,3,2.0,0.0,0.0,1,4.0,1.0,1.0,1.0,1.0,0.0,10.0,0,0,35.0
1125,10.0,1,1.0,0,2,1.0,18.0,1175,2,10,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,20.0
21,0.0,1,2.0,0,2,2.0,1.0,2087,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,18.0
1000,0.0,1,1.0,90,2,1.0,1.0,653,28,3,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,50.0
60,15.0,2,2.0,98,3,1.0,8.0,1329,48,3,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,72.0
1125,10.0,2,2.0,321,4,1.0,64.0,1174,3,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,0,0,108.0
40,15.0,1,1.0,14,2,1.0,1.0,667,46,2,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,45.0
15,0.0,1,1.0,358,2,1.0,1.0,630,0,3,1.0,0.0,1.0,1,2.0,1.0,1.0,4.0,1.0,0.0,9.0,0,0,40.0
1125,0.0,1,1.0,0,2,1.0,1.0,1737,0,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,700.0
1125,15.0,2,1.0,39,2,1.0,4.0,718,15,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,80.0
12,0.0,1,2.0,155,4,1.0,1.0,630,109,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,40.0
1125,15.0,4,4.0,114,6,2.0,1.0,630,36,2,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,90.0
1125,15.0,1,2.0,48,2,1.0,1.0,630,22,2,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,50.0
1125,0.0,1,3.0,60,5,3.0,19.0,1650,13,2,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,75.0
10,0.0,1,1.0,95,3,0.0,2.0,1042,66,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,50.0
14,10.0,2,2.0,307,4,1.0,11.0,2619,94,2,1.0,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,90.0
90,20.0,5,3.0,160,5,3.0,1.0,2450,14,3,1.5,0.0,1.0,0,2.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,70.0
1125,15.0,2,2.0,178,4,1.0,126.0,1276,2,1,1.0,0.0,1.0,0,4.0,1.0,0.0,4.0,1.0,0.0,8.0,0,0,51.0
28,0.0,1,1.0,176,2,1.0,46.0,1048,87,1,1.0,0.0,1.0,1,4.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,52.0
1125,5.0,2,2.0,352,4,1.0,11.0,1428,1,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,8.0,0,0,104.0
365,11.0,2,3.0,225,6,2.0,54.0,3067,4,3,2.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,0,0,121.0
1125,5.0,2,4.0,363,4,1.0,11.0,1428,15,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,110.0
1125,5.0,2,6.0,328,6,2.0,11.0,1428,3,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,150.0
1125,10.0,4,3.0,113,6,2.0,8.0,897,49,2,1.5,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,90.0
1125,5.0,2,6.0,330,6,2.0,11.0,1428,4,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,124.0
1125,5.0,4,4.0,325,8,2.0,11.0,1428,13,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,150.0
1125,5.0,4,8.0,335,8,3.0,11.0,1428,35,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,150.0
1125,5.0,4,2.0,263,12,4.0,11.0,1428,13,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,200.0
1125,10.0,2,2.0,331,4,1.0,64.0,1174,11,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,116.0
30,10.0,3,5.0,27,5,3.0,8.0,1343,0,2,0.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,0.0,9.0,0,0,120.0
180,15.0,2,1.0,0,4,1.0,1.0,629,18,5,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,10.0,0,0,90.0
7,0.0,1,1.0,0,1,1.0,2.0,1385,0,1,1.0,0.0,0.0,1,3.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,30.0
1125,10.0,2,2.0,327,4,1.0,64.0,1174,2,1,2.0,0.0,0.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,116.0
1125,12.0,2,3.0,321,4,1.0,21.0,1361,0,2,2.5,0.0,1.0,1,1.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,58.0
1125,20.0,3,2.0,342,5,2.0,1.0,1772,23,3,1.0,0.0,1.0,0,3.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,95.0
1125,20.0,2,3.0,319,4,2.0,1.0,1880,50,3,2.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,68.0
1125,15.0,2,2.0,5,5,2.0,1.0,2305,9,2,1.0,0.0,1.0,0,3.0,0.0,1.0,4.0,0.0,1.0,10.0,0,0,79.0
30,8.0,1,1.0,0,2,1.0,1.0,2648,0,1,1.0,0.0,1.0,1,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,22.0
1125,0.0,1,2.0,28,4,1.0,1.0,629,43,1,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,79.0
1125,0.0,1,1.0,263,2,8.0,4.0,639,24,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,40.0
1125,0.0,1,1.0,335,1,8.0,4.0,639,19,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,45.0
1125,0.0,1,1.0,339,2,8.0,4.0,639,13,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,40.0
1125,0.0,1,1.0,317,2,8.0,4.0,639,3,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,8.0,0,0,55.0
1125,19.0,3,3.0,40,6,3.0,1.0,1540,55,2,3.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,9.0,0,0,76.0
21,0.0,1,1.0,358,1,1.0,1.0,628,1,7,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,45.0
1125,0.0,3,2.0,297,3,1.0,10.0,693,0,1,1.0,0.0,0.0,1,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,110.0
60,25.0,8,8.0,281,16,5.0,8.0,2902,22,4,4.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,300.0
25,0.0,1,1.0,27,3,1.0,1.0,1546,56,2,1.5,1.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,86.0
1125,25.0,2,2.0,329,5,2.0,2.0,684,51,1,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,65.0
1125,20.0,1,1.0,14,2,1.0,2.0,1584,10,2,1.0,0.0,1.0,1,3.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,60.0
1125,20.0,2,2.0,343,4,2.0,2.0,1026,75,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,65.0
45,0.0,1,2.0,358,4,1.0,1.0,1363,0,30,1.0,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0,0,80.0
1125,10.0,1,2.0,110,1,1.0,1.0,787,5,2,1.0,0.0,1.0,1,3.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,25.0
1125,26.0,1,1.0,43,1,1.0,5.0,1331,1,2,2.0,0.0,1.0,1,1.0,1.0,1.0,4.0,1.0,1.0,9.0,1,0,21.0
500,0.0,1,3.0,311,6,2.0,4.0,627,80,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,0.0,1.0,8.0,0,0,69.0
32,15.0,2,3.0,64,5,2.0,8.0,1329,60,3,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,95.0
15,0.0,1,2.0,0,4,2.0,1.0,2133,0,3,1.0,0.0,1.0,0,1.0,1.0,1.0,4.0,0.0,1.0,9.0,0,0,100.0
1125,14.0,1,1.0,83,2,1.0,1.0,1239,65,1,1.5,1.0,0.0,1,4.0,0.0,0.0,4.0,0.0,1.0,9.0,0,0,19.0
30,15.0,2,2.0,0,3,1.0,1.0,626,15,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,0.0,10.0,1,0,70.0
300,0.0,1,1.0,216,2,1.0,9.0,2766,8,2,1.0,0.0,0.0,0,3.0,0.0,1.0,4.0,0.0,1.0,9.0,0,0,55.0
4,0.0,1,1.0,39,1,1.0,1.0,2924,33,1,1.0,0.0,0.0,1,3.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,24.0
1125,0.0,1,1.0,74,2,1.0,3.0,1554,67,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,78.0
1125,0.0,1,1.0,56,2,1.0,3.0,1554,58,1,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,82.0
14,0.0,1,0.0,115,2,1.0,7.0,1444,71,1,1.0,0.0,1.0,0,4.0,0.0,0.0,4.0,0.0,1.0,8.0,0,0,39.0
60,13.0,1,1.0,140,2,0.0,2.0,1979,49,1,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,0.0,1.0,10.0,0,0,50.0
1125,0.0,1,1.0,0,2,1.0,1.0,631,0,1,1.0,0.0,0.0,1,4.0,0.0,1.0,4.0,0.0,0.0,8.0,0,0,19.0
1125,5.0,2,2.0,344,4,0.0,5.0,1401,20,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,10.0,0,0,89.0
1125,5.0,2,3.0,286,4,1.0,5.0,1401,0,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,99.0
1125,5.0,1,1.0,286,2,0.0,5.0,1401,12,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,79.0
1125,25.0,8,9.0,167,12,4.0,2.0,1387,32,2,3.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,0,0,200.0
1125,5.0,1,2.0,339,4,0.0,5.0,1401,38,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,100.0
1125,5.0,1,2.0,350,4,0.0,5.0,1401,7,1,1.0,0.0,0.0,0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,0,0,90.0
1125,20.0,2,3.0,264,4,1.0,11.0,1231,51,3,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,85.0
1125,20.0,2,3.0,252,4,1.0,11.0,1231,67,3,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,79.0
1125,0.0,2,1.0,318,2,1.0,4.0,632,4,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,10.0,0,0,1000.0
1125,0.0,2,1.0,322,2,1.0,4.0,632,2,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,1000.0
1125,0.0,2,1.0,313,2,1.0,4.0,632,2,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,1000.0
1125,0.0,2,1.0,321,2,1.0,4.0,632,0,1,1.0,0.0,0.0,0,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,1000.0
100,0.0,1,1.0,128,1,1.0,1.0,687,1,1,1.0,0.0,0.0,1,3.0,0.0,1.0,4.0,0.0,0.0,10.0,0,0,16.0
31,0.0,1,1.0,60,2,1.0,4.0,625,79,1,1.0,1.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,10.0,0,0,95.0
1125,0.0,1,2.0,0,2,1.0,4.0,1108,0,1,1.0,0.0,1.0,1,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,35.0
1125,0.0,1,2.0,0,2,1.0,4.0,1108,0,1,1.0,0.0,1.0,1,4.0,1.0,0.0,4.0,0.0,0.0,9.0,0,0,35.0
1125,15.0,2,1.0,106,3,1.0,1.0,625,36,2,1.0,0.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,61.0
1125,0.0,2,2.0,74,4,1.0,1.0,630,49,2,1.0,0.0,1.0,0,4.0,0.0,1.0,4.0,1.0,1.0,9.0,1,0,47.0
1125,20.0,2,5.0,254,6,2.0,3.0,2684,13,2,2.0,1.0,1.0,0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,0,0,95.0
